2019,Orka náttúrunnar,Elliðaár,0.0000000,54
2019,Orka náttúrunnar,Andakíll,84.9110400,16
2019,Orkusalan,Rjúkandi,48.0382956,34
2019,Orkusalan,Skeiðfoss,82.5750972,35
2019,Orkusalan,Lagarfoss II,688.6676412,33
2019,Orkusalan,Grímsá,67.6006884,32
2019,Orkusalan,Smyrlabjargaá,27.0767916,36
2019,Orkubú Vestfjarða,Blævardalsárvirkjun,4.6877868,38
2019,Orkubú Vestfjarða,Mýrarárvirkjun,1.4013396,43
2019,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,3.5984376,44
2019,Orkubú Vestfjarða,Tungudalsvirkjun,15.3080244,46
2019,Orkubú Vestfjarða,Fossárvirkjun,19.6717320,39
2019,Orkubú Vestfjarða,Reiðhjallavirkjun,6.1205400,45
2019,Orkubú Vestfjarða,Mjólká,254.2532832,42
2019,Orkubú Vestfjarða,Þverárvirkjun,19.8463788,56
2019,RARIK,Laxárvatn,0.0000000,123
2019,RARIK,Garðsá,0.0000000,NULL
2019,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2019,Rafveita Reyðarfjarðar,Búðará,6.6126384,50
2019,Smávirkjanir,Lindá,14.8388004,21
2019,Smávirkjanir,Ljósá,20.4769980,29
2019,Smávirkjanir,Selárvirkjun,1.3852476,52
2019,Smávirkjanir,Bjólfsvirkjun,182.1383280,26
2019,Smávirkjanir,Gúlsvirkjun,82.0069920,27
2019,Smávirkjanir,Kiðárvirkjun,16.1691660,24
2019,Smávirkjanir,Stuttárvirkjun,0.3045168,25
2019,Smávirkjanir,Múlavirkjun,45.4589136,30
2019,Smávirkjanir,Bugavirkjun,0.1623564,18
2019,Smávirkjanir,Mosvallavirkjun,20.8750140,15
2019,Smávirkjanir,Urðarfellsvirkjun,27.8937648,63
2019,Smávirkjanir,Gönguskarðsá,35.4290544,22
2019,Smávirkjanir,Sleitustaðavirkjun,2.7548136,121
2019,Smávirkjanir,Kerahnjúkavirkjun,10.4039064,120
2019,Smávirkjanir,Systragilsvirkjun,1.3574196,53
2019,Smávirkjanir,Árteigsvirkjun,15.0392916,48
2019,Smávirkjanir,Árteigsvirkjun 5,19.7314380,49
2019,Smávirkjanir,Köldukvíslarvirkjun,52.5714336,28
2019,Smávirkjanir,Hólsvirkjun,0.8141544,NULL
2019,Smávirkjanir,Skógargerði,4.1934528,51
2019,Smávirkjanir,Grenlækjarvirkjun,0.6607872,NULL
2019,Smávirkjanir,Koltunguvirkjun,0.0000000,55
2019,Smávirkjanir,Rollulækjavirkjun,0.0583236,59
2019,Smávirkjanir,Sandárvirkjun IV og V,17.7335496,62
2019,Smávirkjanir,Beinárvirkjun,0.0000000,60
2019,Smávirkjanir,Sængurfossárvirkjun,4.8154860,17
2019,Smávirkjanir,Botnsá,13.3537788,58
2019,Smávirkjanir,Tunguvirkjun,2.2120812,84
2019,Smávirkjanir,Hvestuvirkjun,22.0298040,57
2019,Smávirkjanir,Breiðadalsvirkjun,14.1165252,37
2019,Smávirkjanir,"Kaldárvirkjun, Önundarf.",6.0813864,79
2019,Smávirkjanir,"Þverárvirkjun, Önundarf.",6.0563160,80
2019,Smávirkjanir,Úlfsárvirkjun,5.0329116,NULL
2019,Smávirkjanir,Setbergsvirkjun,0.0018432,NULL
